EStree IncrementalDynamicSSSP Dijkstra Dsource ScaledEStree
6 885 130 1 2
6 921 128 1 2
6 874 130 3 2
6 872 129 1 1
5 696 129 1 1
6 1212 170 1 2
8 922 140 1 2
6 886 128 1 2
6 840 129 1 2
6 862 128 1 1
5 853 128 1 1
5 680 127 0 1
6 1082 143 1 2
7 865 131 1 2
5 668 130 1 1
6 941 130 1 2
6 868 130 1 2
5 712 129 1 1
6 918 131 1 2
6 893 130 1 2
6 857 131 1 2
6 1939 137 3 7
6 892 130 1 2
6 857 133 1 2
6 835 130 1 2
6 856 131 1 1
6 980 146 1 2
6 894 133 1 2
5 664 131 1 1
14 883 132 1 2
6 838 132 1 2
5 895 131 1 1
6 845 132 1 1
5 854 131 1 1
5 845 131 1 2
6 864 131 1 1
6 855 136 1 2
6 909 138 1 3
6 932 140 1 2
6 932 148 1 2
6 903 134 1 2
5 872 137 1 2
648 1120 146 1 1
5 933 132 1 2
5 858 132 1 1
5 851 132 1 2
5 856 131 1 1
5 985 135 1 2
5 879 133 1 2
5 1061 156 1 2
5 986 154 2 3
14 805 187 1 2
8 1206 173 2 2
6 1092 159 1 2
6 916 133 1 1
5 965 159 2 2
7 1028 146 1 2
5 881 134 1 1
5 926 135 1 1
5 904 132 1 1
5 892 137 1 2
5 884 133 1 2
5 699 132 1 1
5 967 133 1 2
5 898 134 1 2
5 897 146 1 2
5 1074 155 1 2
6 996 137 1 2
6 867 144 1 2
6 876 150 1 2
5 922 174 1 3
6 760 140 1 1
5 628 131 1 1
6 1013 131 1 2
7 763 132 1 1
7 1033 134 1 10
7 743 134 1 1
6 789 132 1 1
6 699 173 1 1
8 784 147 1 1
7 718 136 1 1
7 736 151 1 1
7 754 148 1 1
7 945 131 1 2
6 692 130 1 1
6 985 147 1 2
6 683 129 1 1
6 699 172 1 1
8 792 154 1 1
7 769 148 1 1
6 945 136 1 3
6 671 129 1 1
6 662 129 1 1
7 674 129 1 1
6 901 131 1 6
7 674 131 1 1
6 660 132 1 1
6 674 130 1 1
6 660 130 1 1
6 723 209 1 2
9 787 168 1 2
8 1094 177 1 2
6 753 146 1 1
6 668 146 1 1
6 930 174 2 5
7 869 163 1 1
7 724 151 1 1
7 996 136 1 4
6 682 133 1 1
6 1224 136 2 3
6 715 142 1 1
6 746 135 1 1
6 694 132 1 1
6 707 132 1 1
6 682 132 1 1
6 661 132 1 1
6 759 175 1 1
9 812 156 1 1
6 1265 171 1 6
11 734 171 1 1
9 724 165 1 1
7 827 166 1 1
7 713 168 1 1
6 674 131 1 1
6 674 130 1 1
6 680 131 1 1
6 675 132 1 1
6 657 131 1 1
6 666 131 1 1
6 675 132 1 1
6 792 168 1 1
6 721 141 1 1
318 736 147 1 1
6 738 140 1 1
6 830 162 1 2
8 756 139 1 1
6 686 136 1 1
5 741 132 1 1
5 704 146 1 1
5 916 179 1 1
6 741 160 1 1
9 819 134 1 1
6 676 132 1 1
6 682 135 1 1
5 682 132 0 1
6 696 132 1 1
6 675 171 1 1
6 813 171 1 1
7 857 167 1 1
6 788 145 1 1
6 696 136 1 1
5 672 144 1 1
6 632 153 1 1
5 608 178 1 1
7 1072 135 2 4
6 938 153 2 3
7 1011 167 1 3
7 716 190 1 1
7 763 156 1 1
7 674 150 1 1
7 673 145 1 1
6 994 229 1 19
7 717 142 1 1
7 701 139 1 1
7 718 139 1 1
6 1044 161 2 3
8 1183 146 2 3
6 875 138 1 3
6 665 138 1 1
6 1010 184 1 3
7 744 135 1 1
7 664 135 1 1
6 812 165 1 1
9 702 140 1 1
9 759 139 1 1
6 711 137 1 1
8 688 143 1 1
6 680 137 1 1
7 695 136 1 1
6 665 136 1 1
6 925 136 1 4
8 739 207 1 1
9 771 156 1 1
7 788 156 1 1
7 743 144 1 1
7 677 144 1 2
7 690 142 1 1
7 767 156 1 1
7 790 143 1 1
7 741 157 1 1
8 1441 160 2 4
8 737 139 1 1
7 655 137 1 1
7 647 137 0 1
6 707 138 1 1
7 679 137 1 1
7 700 137 1 1
7 657 137 1 1
8 730 167 1 1
8 728 142 1 1
8 657 137 1 1
7 723 136 1 1
6 732 136 1 1
7 684 136 1 1
7 666 136 1 1
6 662 141 1 1
9 829 149 1 1
8 732 195 1 1
8 717 144 1 1
7 664 136 1 1
7 656 137 1 1
7 677 136 1 1
7 669 136 1 1
6 657 136 1 1
6 667 141 1 1
6 683 143 1 1
7 844 231 1 1
8 862 167 1 1
7 775 153 1 1
7 744 146 1 1
6 697 143 1 1
7 798 146 1 1
7 720 144 1 1
7 732 146 1 1
7 773 161 1 1
8 775 150 1 1
8 745 153 1 1
7 811 168 1 1
8 798 156 1 1
7 723 150 1 1
7 751 153 1 1
7 725 152 1 1
7 742 152 1 1
7 737 189 1 1
7 768 158 1 1
7 744 152 1 1
7 733 153 1 1
476 1016 158 1 3
6 749 155 1 1
6 751 154 1 1
6 1877 165 4 6
6 763 156 1 1
7 826 176 2 2
8 738 167 1 1
7 719 150 1 1
6 690 149 1 1
6 759 160 1 1
7 735 152 1 1
6 733 156 1 1
11 726 154 1 1
6 715 151 1 1
6 744 162 1 1
7 707 167 1 1
6 698 157 1 1
6 839 155 1 1
8 754 151 1 1
6 767 158 1 1
7 756 154 1 1
7 703 158 1 1
44 701 154 1 1
6 629 154 0 1
5 592 162 1 0
5 569 154 0 0
6 786 161 1 1
7 710 157 1 1
7 687 159 1 1
7 724 154 1 1
7 685 155 1 1
8 699 153 1 1
7 687 159 1 1
7 697 162 1 1
7 713 160 1 1
7 736 166 1 1
8 720 158 1 1
6 1017 174 1 3
6 728 161 1 1
7 745 158 1 1
7 686 164 1 1
7 700 161 1 1
6 697 164 1 1
7 718 160 1 1
7 706 156 1 1
7 701 161 1 1
7 730 156 1 1
7 714 158 1 1
8 1001 167 1 3
7 704 155 1 1
7 703 155 1 1
7 696 153 1 1
6 702 159 1 1
7 698 153 1 1
6 687 158 1 1
7 718 156 1 1
8 716 162 1 2
7 706 158 1 1
7 715 160 1 1
6 1017 156 1 6
6 726 159 1 1
6 1292 164 2 3
7 731 165 1 1
7 721 160 1 1
7 695 158 1 1
7 694 160 1 1
7 691 154 1 1
6 696 157 1 1
9 705 161 1 1
7 733 161 1 1
6 725 152 1 1
7 713 158 1 1
10 692 155 1 1
7 669 150 1 1
7 753 154 1 1
6 693 153 1 1
6 688 151 1 1
7 722 153 1 1
7 697 157 1 1
7 720 162 1 1
7 713 165 1 2
8 731 159 1 1
7 724 159 1 1
7 716 161 1 1
7 700 161 1 1
7 724 159 1 1
6 989 169 1 3
7 723 161 1 1
7 721 161 1 1
7 768 163 1 1
7 740 162 1 1
7 727 157 1 1
7 730 157 1 1
7 723 162 1 1
7 726 160 1 1
7 716 158 1 1
7 725 159 1 1
8 737 159 1 1
7 715 158 1 1
6 730 170 1 1
8 734 164 1 1
7 968 240 1 1
8 753 153 1 1
8 692 189 1 1
7 734 176 1 1
7 827 177 1 1
7 720 153 1 1
7 758 167 1 1
8 781 171 1 1
8 807 160 1 1
8 746 163 1 1
7 1860 166 3 7
7 743 156 1 1
7 728 155 1 1
7 697 165 1 1
7 728 165 1 1
7 727 163 1 1
7 725 161 1 1
7 725 167 1 1
7 718 158 1 1
7 720 162 1 1
10 804 162 1 1
15 708 155 1 1
7 726 167 1 1
7 709 157 1 1
8 691 154 1 1
7 691 152 1 1
7 685 151 1 1
8 692 154 1 1
7 708 158 1 1
7 712 164 1 1
7 719 162 1 1
8 788 162 1 1
8 739 165 1 1
7 718 162 1 1
7 765 161 1 1
7 849 161 1 1
7 761 164 1 1
7 731 161 1 1
7 728 165 1 1
691 766 168 1 1
6 743 166 1 1
6 752 165 1 1
6 736 166 1 1
6 757 166 1 1
7 725 165 1 1
7 714 160 1 1
6 721 158 1 1
6 783 161 1 1
6 725 165 1 1
7 736 162 1 1
6 769 165 1 1
7 827 167 1 1
6 758 169 1 1
6 742 164 1 1
6 753 163 1 1
7 739 164 1 1
6 739 166 1 1
7 758 168 1 1
6 746 172 1 1
6 973 168 1 5
44 727 165 1 1
6 637 160 1 1
5 573 163 1 1
5 563 158 0 1
6 828 164 1 1
5 588 162 0 0
7 679 155 1 1
7 656 159 1 1
7 697 164 1 1
8 689 161 1 1
7 676 158 1 3
7 679 158 0 1
7 678 159 1 1
7 721 157 1 1
8 709 162 1 1
8 720 156 1 1
7 969 161 1 2
7 700 157 1 1
7 675 156 1 1
7 680 158 1 1
7 683 156 1 1
7 697 156 1 1
9 680 159 1 1
7 676 156 1 1
7 674 155 1 1
7 715 159 1 1
6 686 160 1 1
8 694 155 1 1
7 714 158 1 1
7 682 161 1 1
7 690 164 1 1
7 681 158 1 1
7 681 159 1 1
8 715 161 1 1
6 678 157 1 1
7 701 159 1 1
7 683 158 1 1
6 740 171 1 1
7 697 158 1 1
7 700 158 1 1
7 1200 163 2 3
7 709 170 1 1
7 679 159 1 1
7 670 159 1 1
7 680 159 1 1
7 697 165 1 1
7 721 162 1 1
8 707 166 1 1
7 748 170 1 1
7 724 171 1 1
7 702 161 1 1
11 701 172 1 1
7 708 164 1 1
7 786 163 1 1
7 705 170 1 1
7 721 172 1 1
7 758 170 1 1
8 710 167 1 1
8 726 172 1 1
8 708 169 3 1
8 763 162 1 1
7 721 166 1 1
7 723 163 1 1
7 720 168 1 1
7 723 168 1 1
8 715 173 1 1
7 724 165 1 1
7 749 176 1 1
7 713 170 1 1
8 740 169 1 1
8 725 168 2 1
11 760 172 1 1
7 724 164 1 1
8 718 164 1 1
10 739 170 1 1
8 746 171 1 1
8 716 175 1 1
7 758 163 1 1
8 734 170 1 1
8 839 173 1 1
26 1108 173 1 1
8 726 202 1 2
9 756 193 1 1
9 803 172 1 1
9 736 175 1 1
8 763 172 1 1
8 842 177 1 1
10 735 164 1 1
9 781 167 1 1
9 756 165 1 1
7 1944 174 4 7
8 773 176 1 1
9 743 170 1 1
9 710 162 1 1
8 724 175 1 1
8 724 161 1 1
6 708 164 1 1
8 688 161 1 1
8 731 161 1 1
8 805 166 1 1
7 733 164 1 1
16 689 165 1 1
8 711 184 1 1
8 750 178 1 1
8 709 160 1 1
8 700 172 1 1
8 765 163 1 1
8 703 170 1 1
8 690 159 1 1
8 705 159 1 1
686 775 174 1 1
7 765 183 1 1
8 692 194 1 1
10 700 163 1 1
9 721 180 1 1
7 868 169 1 1
8 721 171 1 1
8 730 177 1 1
7 750 169 1 1
13 766 172 1 1
7 756 187 1 1
6 741 167 1 1
7 755 182 1 1
6 749 175 1 1
8 748 175 1 1
8 782 169 1 1
8 727 168 1 1
7 742 171 1 1
8 721 168 1 1
8 719 178 1 1
6 733 172 1 1
7 823 171 1 1
7 724 168 1 1
7 721 164 1 1
6 759 175 1 1
8 748 173 1 1
7 728 170 1 1
8 739 173 1 1
7 732 173 1 1
6 707 177 1 1
43 683 172 1 1
6 645 175 0 1
4 566 165 0 1
5 595 166 0 0
5 980 166 1 3
8 654 169 1 1
7 645 160 1 1
8 661 160 1 1
8 672 171 0 1
8 681 162 1 1
8 685 163 1 1
7 709 184 1 1
9 718 165 1 1
8 701 166 1 1
9 756 159 1 1
7 742 186 1 1
8 971 176 1 2
8 712 177 1 1
9 692 177 1 1
7 708 175 1 1
8 769 187 1 1
8 732 186 1 1
9 716 175 1 1
9 699 162 1 1
11 738 185 1 1
7 738 190 1 1
10 727 179 1 1
8 753 182 1 8
7 787 185 1 1
8 734 167 1 1
8 765 188 1 1
7 701 170 1 1
9 751 187 1 1
7 707 167 1 1
8 720 192 1 1
8 710 157 1 1
6 780 159 1 1
7 747 163 1 1
7 745 180 1 1
9 811 168 1 1
8 1358 196 2 3
8 766 176 1 1
8 746 183 1 1
8 750 178 1 1
15 810 189 1 1
8 721 178 1 1
7 739 170 1 1
8 748 176 1 1
8 785 180 1 1
8 714 183 1 1
11 755 170 1 1
8 731 175 1 1
8 800 177 1 1
7 747 179 1 1
8 736 180 1 1
8 784 173 1 1
8 743 178 1 1
8 746 177 1 1
8 729 182 1 1
9 746 179 1 1
8 737 178 1 1
8 729 190 1 1
8 740 190 1 1
8 732 183 1 1
7 734 172 1 1
9 688 166 1 1
8 686 164 1 1
8 730 165 1 1
8 693 165 1 1
8 713 169 1 1
8 776 181 1 1
8 712 165 1 1
8 691 164 1 1
8 691 168 1 1
7 689 165 1 1
8 703 167 1 1
11 739 186 1 1
8 729 177 1 1
8 722 176 1 1
8 776 177 1 1
8 709 173 1 1
7 698 169 1 1
8 734 172 1 1
8 805 184 1 1
8 714 170 1 1
9 719 175 1 1
10 763 196 1 1
9 810 192 1 1
8 799 194 1 1
8 774 211 1 1
8 1880 201 3 7
9 806 183 1 1
8 685 161 1 1
8 677 158 1 1
7 657 178 1 1
8 738 178 1 1
7 702 169 1 1
8 687 172 0 1
8 719 176 1 1
8 790 176 1 1
16 701 163 1 1
8 736 179 1 1
8 723 210 1 1
8 743 191 1 1
8 751 181 1 1
8 734 187 1 1
8 744 186 1 1
8 746 180 1 1
10 733 184 1 1
9 741 181 1 1
8 793 185 1 1
8 757 194 1 1
8 752 186 1 1
8 759 192 1 1
8 889 186 1 1
9 802 190 1 1
8 757 178 1 1
8 744 188 1 1
9 788 182 1 1
8 734 181 1 1
9 747 184 1 1
9 745 182 1 1
9 743 187 1 1
9 759 190 1 1
9 736 180 1 1
8 751 190 1 1
10 740 183 1 1
9 741 182 1 1
8 1043 184 1 4
9 836 185 1 1
8 745 192 1 1
9 751 187 1 1
9 743 184 1 1
9 757 184 1 1
9 745 188 1 1
10 773 189 1 1
9 763 189 1 1
44 709 181 0 1
8 644 172 0 1
5 571 185 1 1
6 589 173 1 1
5 818 178 1 1
5 574 175 0 0
8 676 178 1 1
8 651 172 1 1
8 671 176 1 1
8 675 174 1 1
8 666 177 1 1
8 673 179 1 1
7 718 178 1 1
7 699 177 1 1
8 744 176 1 1
7 1022 180 1 2
8 731 177 1 1
8 707 176 1 1
8 724 185 0 1
8 672 178 1 1
7 717 174 1 1
7 728 179 1 1
8 714 179 1 1
8 715 197 1 1
8 698 193 1 1
7 726 176 1 1
9 737 178 1 1
7 687 199 1 1
7 749 176 1 1
8 719 184 1 1
8 699 207 1 1
8 693 177 1 1
8 703 177 1 1
8 689 176 1 1
8 687 176 1 1
8 686 177 1 1
7 747 177 1 1
8 721 179 1 1
8 716 178 1 1
8 1231 182 2 3
9 733 177 1 1
8 691 180 1 1
8 682 175 1 1
8 685 176 1 1
8 699 177 1 1
8 678 177 1 1
8 693 179 1 1
8 713 178 1 1
8 715 176 1 1
8 723 180 1 1
9 693 176 0 1
8 717 177 1 1
8 744 177 1 1
8 692 181 1 1
8 699 181 1 1
8 765 179 1 1
7 691 180 1 1
8 697 200 1 1
7 716 183 1 1
7 713 188 1 1
7 693 177 1 1
7 696 178 1 1
7 703 179 1 1
7 736 195 1 1
7 720 179 1 1
8 705 176 1 1
8 701 180 1 1
8 749 177 1 1
8 700 178 1 1
8 704 183 1 1
8 704 198 1 1
8 790 188 1 1
7 703 180 1 1
8 762 186 1 1
7 709 179 1 1
7 731 184 1 1
7 708 177 1 1
7 697 172 1 1
8 698 177 1 1
8 711 177 1 1
8 710 177 1 1
8 701 178 1 1
8 708 179 1 1
8 779 184 1 1
8 725 176 1 1
8 728 182 1 1
8 721 180 1 1
8 741 180 1 1
8 759 180 1 1
8 1816 185 3 9
8 733 178 1 1
7 706 179 1 1
7 698 179 1 1
8 703 186 1 1
8 752 181 1 1
8 738 179 1 1
8 734 180 1 1
7 693 177 1 1
8 698 180 1 1
8 782 182 1 1
11 720 180 1 1
8 706 181 1 1
8 705 179 1 1
7 719 179 1 1
8 698 184 1 1
8 705 181 1 1
8 707 180 1 1
8 724 182 1 1
8 706 180 1 1
7 696 180 1 1
752 806 182 1 1
9 759 193 1 1
10 706 177 1 1
9 692 178 1 1
9 699 179 1 1
9 808 179 1 1
9 705 179 1 1
9 735 180 1 1
8 704 179 1 1
8 711 179 1 1
9 701 177 1 1
9 708 179 1 1
9 706 178 1 1
9 719 179 1 1
10 735 181 1 1
10 711 179 1 1
9 703 181 1 1
9 729 180 1 1
10 707 179 1 1
10 708 180 1 1
10 712 180 1 1
9 792 181 1 1
8 737 189 1 1
9 755 201 1 1
10 1227 233 1 1
14 933 220 1 1
12 740 179 1 1
11 758 343 3 1
13 1022 278 1 1
10 842 398 1 1
55 800 218 1 1
7 683 201 1 1
6 684 280 1 1
6 755 325 1 1
6 743 239 0 1
9 691 186 1 1
9 673 186 1 1
9 674 181 1 1
9 671 183 1 1
9 670 190 1 1
9 752 188 1 1
9 705 187 1 1
9 734 187 1 1
9 1066 204 2 3
12 765 188 1 1
9 706 190 1 1
9 761 271 1 1
9 699 211 1 1
9 743 185 1 1
9 701 189 1 1
9 692 188 1 1
9 708 188 1 1
9 707 189 1 1
8 698 186 1 1
9 698 186 1 1
10 749 189 1 1
10 699 188 1 1
9 709 210 1 1
8 705 194 1 1
9 694 190 1 1
9 885 227 1 4
26 1321 201 1 1
9 692 186 1 1
9 721 184 1 1
8 771 186 1 1
8 765 189 1 1
9 725 188 1 1
8 1285 190 2 4
9 706 187 1 1
9 688 193 1 1
9 686 187 1 1
9 737 188 1 1
9 686 187 1 1
9 690 189 1 1
9 692 188 1 1
9 707 188 1 1
9 695 188 1 1
9 762 188 1 1
8 692 190 1 1
12 772 189 1 1
10 724 196 1 1
9 715 196 1 1
9 770 192 1 1
9 711 194 1 1
10 708 195 1 1
9 723 197 1 1
9 727 200 1 1
10 711 197 1 1
9 705 201 1 1
9 715 204 1 1
9 724 200 1 1
8 714 195 1 1
10 722 199 1 1
9 713 205 1 1
9 773 197 1 1
8 706 199 1 1
9 726 197 1 1
9 716 197 1 1
9 732 194 1 1
9 737 196 1 1
9 728 196 1 1
9 723 208 1 1
13 736 195 1 1
9 731 193 1 1
14 722 186 1 1
9 719 199 1 1
9 746 193 1 1
9 722 189 1 1
9 712 193 1 1
9 720 191 1 1
9 813 189 1 1
17 728 191 1 1
9 779 187 1 1
9 743 194 1 1
9 770 196 1 1
9 768 196 1 1
9 745 193 1 1
10 2175 228 5 10
9 795 197 1 1
9 712 203 1 1
9 712 206 1 1
9 732 203 1 1
9 767 199 1 1
9 724 199 1 1
10 759 203 1 1
9 725 203 1 1
10 830 206 1 1
9 731 200 1 1
9 715 196 1 1
14 733 196 1 1
16 742 197 1 1
9 735 205 1 1
10 729 209 1 1
10 729 200 1 1
9 730 201 1 1
9 734 204 1 1
9 717 200 1 1
778 741 206 1 1
8 733 198 1 1
8 725 198 1 1
7 745 198 1 1
9 728 201 1 1
8 860 197 1 1
8 725 208 1 1
8 791 204 1 1
9 777 196 1 1
12 818 203 1 1
8 795 214 1 3
9 767 209 1 1
8 742 200 1 1
8 749 200 1 1
8 768 199 1 1
8 739 193 1 4
8 718 192 1 1
8 721 187 0 1
8 709 188 1 1
8 721 185 1 1
6 729 187 1 1
7 799 189 1 1
8 714 184 1 1
7 720 186 1 1
8 716 185 1 1
8 733 186 1 1
8 705 189 1 1
8 713 188 1 1
8 701 186 0 1
8 691 186 1 1
44 681 191 1 1
7 629 188 1 1
6 555 185 0 0
6 576 189 1 0
7 818 184 1 1
9 650 185 0 1
8 647 187 1 1
9 644 186 1 1
9 648 184 1 1
8 679 186 1 1
8 705 184 1 1
8 1005 188 1 2
8 677 184 1 1
9 750 187 1 1
9 695 185 1 1
9 665 187 1 1
8 662 188 1 1
8 700 187 1 1
9 667 185 1 1
9 678 186 1 1
8 672 186 1 1
8 678 186 1 1
8 669 186 1 1
8 665 185 0 1
10 668 185 1 1
9 717 188 1 1
9 666 186 1 1
8 703 201 1 1
8 670 188 1 1
10 679 189 1 1
8 682 185 1 1
9 673 186 1 1
8 674 189 1 1
8 712 187 1 1
8 692 187 1 1
8 1155 194 2 3
8 688 191 1 1
8 699 188 1 1
8 677 192 1 1
8 665 186 1 1
8 661 191 1 1
8 675 186 1 1
8 675 186 1 1
8 660 187 1 1
8 667 188 1 1
8 679 188 1 1
8 669 187 1 1
8 673 188 1 1
9 702 187 1 1
9 718 188 1 1
10 689 189 1 1
8 664 188 1 1
9 705 188 1 1
9 668 195 1 1
9 667 189 1 1
8 665 188 1 1
8 673 189 1 1
8 667 188 1 1
9 665 190 1 1
8 666 189 1 1
8 679 188 1 1
8 665 188 1 1
8 664 188 0 1
9 672 188 1 1
8 725 189 1 1
8 678 189 1 1
8 681 193 1 1
8 671 191 1 1
8 685 190 1 1
8 685 190 1 1
8 695 191 1 1
8 722 189 1 1
8 672 193 1 1
9 684 188 1 1
9 671 188 1 1
8 695 190 1 1
9 676 190 1 1
9 673 190 1 1
9 670 190 1 1
8 739 193 1 1
9 683 189 1 1
8 691 190 1 1
9 689 191 1 1
9 708 192 1 1
10 690 191 1 1
8 1639 196 3 6
8 706 192 1 1
8 687 191 1 1
9 678 190 1 1
9 699 198 1 1
8 671 191 1 1
9 687 194 1 1
8 706 192 1 1
8 690 197 1 1
8 725 192 1 1
8 675 192 1 1
9 682 194 1 1
8 674 191 1 1
8 686 195 1 1
11 680 193 1 1
11 667 191 0 1
9 679 192 1 1
8 690 192 1 1
8 679 190 1 1
8 676 192 1 1
746 686 199 1 1
8 699 197 1 1
8 681 193 1 1
8 676 208 1 1
8 683 194 1 1
8 696 195 1 1
8 680 198 1 1
8 663 193 1 1
7 668 194 1 1
8 911 202 1 2
8 666 196 1 1
7 683 195 1 1
8 662 194 1 1
7 673 194 1 1
8 663 195 1 1
8 660 195 1 1
8 665 196 0 1
8 669 194 1 1
8 671 195 1 1
8 670 196 1 1
7 674 195 1 1
8 686 196 1 1
7 676 197 1 1
8 667 196 1 1
8 666 195 1 1
8 681 196 1 1
8 666 200 0 1
8 681 198 1 1
7 666 200 1 1
42 556 200 0 1
7 529 194 0 0
6 524 197 0 0
7 736 198 1 1
7 569 205 0 1
8 640 197 1 1
8 631 195 1 1
8 664 194 1 1
9 652 198 1 1
8 949 196 1 2
8 659 197 1 1
8 661 195 1 1
8 648 193 0 1
9 649 194 1 1
8 646 193 1 1
8 646 196 1 1
8 656 202 1 1
8 641 195 1 1
8 652 195 1 1
8 658 194 1 1
8 637 194 1 1
8 647 195 1 1
8 648 194 1 1
8 654 195 1 1
8 668 195 1 1
9 649 195 1 1
9 665 194 1 1
8 659 195 1 1
8 642 197 1 1
8 648 196 1 1
8 649 211 1 1
8 686 198 1 1
8 662 197 1 1
8 1130 213 2 5
8 658 211 1 1
8 644 198 1 1
8 648 195 1 1
8 645 196 1 1
8 646 197 1 1
8 642 196 1 1
8 645 195 1 1
8 649 196 1 1
8 659 199 1 1
8 652 217 1 1
8 652 198 1 1
11 656 199 1 1
8 677 202 1 1
9 693 198 1 1
8 658 197 1 1
10 684 199 1 1
11 680 199 1 1
8 663 199 1 1
8 653 198 1 1
9 656 198 1 1
8 660 198 1 1
9 648 198 1 1
8 653 196 1 1
8 659 198 1 1
8 665 198 1 1
8 655 197 1 1
8 660 197 1 1
8 651 197 1 1
8 674 199 1 1
8 656 198 1 1
8 658 197 1 1
8 657 198 1 1
9 656 200 1 1
9 677 199 1 1
8 704 200 1 1
8 668 197 1 1
8 675 199 1 1
8 665 199 1 1
8 656 201 1 1
9 667 200 1 1
8 660 199 1 1
8 658 198 1 1
8 658 199 1 1
8 665 197 1 1
8 657 199 1 1
8 677 199 1 1
8 682 201 1 1
8 681 200 1 1
9 672 200 3 1
8 1636 221 3 5
8 681 201 1 1
8 663 201 1 1
8 658 200 1 1
9 658 203 1 1
8 653 200 1 1
9 675 200 1 1
8 669 199 1 1
8 671 200 1 1
9 658 208 1 1
9 728 202 1 1
11 658 202 1 1
8 662 202 1 1
8 684 214 1 1
9 708 206 1 1
8 688 201 1 1
11 663 210 1 1
12 680 204 1 1
8 678 204 1 1
8 670 200 1 1
9 674 200 1 1
9 708 202 1 1
13 689 204 1 1
9 674 200 1 1
9 676 203 1 1
9 738 202 1 1
9 677 204 1 1
10 668 207 0 1
9 681 204 1 1
817 734 211 1 1
8 696 245 1 1
8 684 204 1 1
8 717 205 1 1
7 681 205 1 1
8 682 212 1 1
8 686 205 1 1
8 682 213 0 1
11 677 204 1 1
9 1367 205 1 1
8 674 205 1 1
7 679 207 1 1
8 719 211 1 1
8 679 205 1 1
8 666 204 1 1
8 671 206 1 1
9 685 207 1 1
8 679 206 1 1
8 675 208 1 1
8 681 209 1 1
7 667 205 1 1
42 575 208 0 1
7 555 206 1 0
7 533 203 0 0
6 541 200 0 0
7 749 206 1 1
7 523 207 0 0
9 639 204 1 1
8 665 206 1 1
8 654 203 1 1
9 947 208 1 2
9 645 204 1 1
8 665 203 1 1
8 646 203 1 1
8 649 204 1 1
8 639 206 1 1
9 649 208 1 1
8 643 208 1 1
8 647 204 1 1
8 641 203 1 1
8 668 207 1 1
8 640 205 1 1
9 647 205 1 1
8 641 205 1 1
8 646 206 0 1
8 647 204 1 1
8 725 206 1 1
9 653 207 1 1
10 674 207 1 1
8 645 206 1 1
8 650 204 1 1
8 654 207 1 1
8 667 208 1 1
8 669 206 1 1
8 1134 210 2 3
8 662 205 1 1
8 658 207 1 1
8 655 204 1 1
8 652 204 1 1
8 648 207 1 1
8 656 207 1 1
8 644 207 1 1
8 653 206 1 1
8 647 206 1 1
8 684 207 1 1
9 658 205 1 1
8 658 205 1 1
8 676 210 1 1
8 693 211 1 1
8 659 209 1 1
9 687 210 1 1
11 657 208 1 1
11 657 208 1 1
9 661 220 1 1
9 690 217 1 1
9 682 216 1 1
9 682 218 1 1
8 679 215 1 1
9 688 216 1 1
8 688 216 1 1
10 693 228 1 1
9 702 226 1 1
9 728 220 1 1
9 728 223 1 1
9 717 224 1 1
9 713 217 1 1
9 707 215 1 1
9 718 221 1 1
9 707 225 1 1
9 728 220 1 1
9 765 228 1 1
10 722 229 1 1
9 742 219 1 1
9 706 218 1 1
9 722 218 1 1
9 704 213 1 1
10 740 227 1 1
9 701 219 1 1
9 747 217 1 1
9 705 217 1 1
9 726 240 1 1
9 723 217 1 1
10 729 220 1 1
9 723 225 1 1
10 1824 226 4 6
9 716 223 1 1
12 727 224 1 1
9 714 215 1 1
9 701 232 1 1
9 717 216 1 1
9 712 219 1 1
11 744 229 1 1
9 714 225 1 1
10 718 222 1 1
10 777 223 1 1
10 717 222 1 1
9 711 222 1 1
9 707 220 1 1
9 711 223 1 1
9 707 219 1 1
10 713 224 1 1
15 727 234 1 1
15 708 209 1 1
10 703 219 1 1
809 765 226 1 1
9 728 222 1 1
9 713 227 1 1
8 723 223 1 1
9 730 221 1 1
9 837 226 1 1
9 768 224 1 1
8 893 228 1 1
11 735 223 1 1
13 720 232 1 1
9 752 230 1 1
8 761 223 1 1
9 713 222 1 1
8 775 231 1 1
9 750 231 1 1
9 744 230 1 1
9 746 224 1 1
9 757 225 1 1
10 732 232 1 1
9 750 221 1 1
9 728 219 1 1
9 808 223 1 1
9 725 219 1 1
9 718 221 1 1
8 743 233 1 1
9 768 235 1 1
9 737 226 1 1
9 741 229 1 1
9 764 228 1 1
8 728 225 1 1
47 671 230 1 1
9 642 231 1 1
7 593 228 1 0
8 603 228 0 0
8 2169 241 5 7
8 600 214 0 1
9 667 215 1 1
10 710 215 1 1
9 1032 218 2 2
10 710 219 1 1
9 705 231 1 1
10 741 224 1 1
9 689 223 1 1
9 690 224 1 1
10 693 230 1 1
10 749 242 1 1
10 713 234 1 1
10 717 229 1 1
9 708 229 1 1
9 695 221 1 1
9 704 221 1 1
10 691 219 1 1
9 675 218 1 1
10 728 226 1 1
10 694 218 1 1
9 717 229 1 1
11 767 233 1 1
11 714 230 1 1
9 731 231 1 1
10 711 234 1 1
9 712 230 1 1
9 780 229 1 1
9 1286 238 3 3
10 703 226 1 1
9 717 235 1 1
9 701 236 1 1
9 703 224 1 1
9 692 220 1 1
10 691 227 1 1
